"unit_id","student_id","week","provider","model","tier","replicate","profile","rater_id","codes","n_codes","cq_type","conf_primary","conf_cq","mode_primary","repaired","secs","cached","ok","error","is_positive","is_negative","is_self_awareness","is_no_comment"
"S03_w07_u01","S03",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"consistency","llm:DeepSeek-V4-Flash-DSpark#r1","Positive",1,,"0.95",,"prompt",,1.24,TRUE,TRUE,"",TRUE,FALSE,FALSE,FALSE
"S03_w07_u02","S03",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"consistency","llm:DeepSeek-V4-Flash-DSpark#r1","No comment",1,,"0.95",,"prompt",,0.78,TRUE,TRUE,"",FALSE,FALSE,FALSE,TRUE
"S03_w10_u01","S03",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"consistency","llm:DeepSeek-V4-Flash-DSpark#r1","Positive",1,,"1",,"prompt",,0.66,TRUE,TRUE,"",TRUE,FALSE,FALSE,FALSE
"S03_w10_u02","S03",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"consistency","llm:DeepSeek-V4-Flash-DSpark#r1","Self awareness",1,"Metacognitive","0.9","0.9","prompt",,4.34,TRUE,TRUE,"",FALSE,FALSE,TRUE,FALSE
"S04_w01_u01","S04",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"consistency","llm:DeepSeek-V4-Flash-DSpark#r1","Negative",1,,"0.7",,"prompt",,6.51,TRUE,TRUE,"",FALSE,TRUE,FALSE,FALSE
"S04_w01_u02","S04",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"consistency","llm:DeepSeek-V4-Flash-DSpark#r1","Self awareness",1,"Metacognitive","0.95","0.9","prompt",,4.51,TRUE,TRUE,"",FALSE,FALSE,TRUE,FALSE
"S04_w04_u01","S04",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"consistency","llm:DeepSeek-V4-Flash-DSpark#r1","Positive | Negative",2,,"0.9",,"prompt",,2.28,TRUE,TRUE,"",TRUE,TRUE,FALSE,FALSE
"S04_w04_u02","S04",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"consistency","llm:DeepSeek-V4-Flash-DSpark#r1","No comment",1,,"1",,"prompt",,1,TRUE,TRUE,"",FALSE,FALSE,FALSE,TRUE
"S04_w07_u01","S04",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"consistency","llm:DeepSeek-V4-Flash-DSpark#r1","Positive",1,,"0.95",,"prompt",,2.09,TRUE,TRUE,"",TRUE,FALSE,FALSE,FALSE
"S04_w07_u02","S04",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"consistency","llm:DeepSeek-V4-Flash-DSpark#r1","Negative",1,,"0.95",,"prompt",,1.19,TRUE,TRUE,"",FALSE,TRUE,FALSE,FALSE
"S04_w10_u01","S04",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"consistency","llm:DeepSeek-V4-Flash-DSpark#r1","No comment",1,,"0.95",,"prompt",,1,TRUE,TRUE,"",FALSE,FALSE,FALSE,TRUE
"S04_w10_u02","S04",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"consistency","llm:DeepSeek-V4-Flash-DSpark#r1","Self awareness",1,"Metacognitive","0.95","0.95","prompt",,2.72,TRUE,TRUE,"",FALSE,FALSE,TRUE,FALSE
"S05_w01_u01","S05",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"consistency","llm:DeepSeek-V4-Flash-DSpark#r1","Positive | Self awareness",2,"Metacognitive","0.9","0.85","prompt",,4.38,TRUE,TRUE,"",TRUE,FALSE,TRUE,FALSE
"S05_w01_u02","S05",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"consistency","llm:DeepSeek-V4-Flash-DSpark#r1","No comment",1,,"1",,"prompt",,1.15,TRUE,TRUE,"",FALSE,FALSE,FALSE,TRUE
"S05_w04_u01","S05",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"consistency","llm:DeepSeek-V4-Flash-DSpark#r1","Positive | Self awareness",2,"Metacognitive","0.9","0.95","prompt",,3.87,TRUE,TRUE,"",TRUE,FALSE,TRUE,FALSE
"S05_w04_u02","S05",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"consistency","llm:DeepSeek-V4-Flash-DSpark#r1","Negative",1,,"0.95",,"prompt",,0.88,TRUE,TRUE,"",FALSE,TRUE,FALSE,FALSE
"S05_w07_u01","S05",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"consistency","llm:DeepSeek-V4-Flash-DSpark#r1","Positive",1,,"1",,"prompt",,0.98,TRUE,TRUE,"",TRUE,FALSE,FALSE,FALSE
"S05_w07_u02","S05",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"consistency","llm:DeepSeek-V4-Flash-DSpark#r1","Self awareness",1,"Metacognitive","0.95","0.85","prompt",,3.47,TRUE,TRUE,"",FALSE,FALSE,TRUE,FALSE
"S05_w10_u01","S05",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"consistency","llm:DeepSeek-V4-Flash-DSpark#r1","Negative",1,,"1",,"prompt",,1.2,TRUE,TRUE,"",FALSE,TRUE,FALSE,FALSE
"S05_w10_u02","S05",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"consistency","llm:DeepSeek-V4-Flash-DSpark#r1","Positive",1,,"0.9",,"prompt",,1.43,TRUE,TRUE,"",TRUE,FALSE,FALSE,FALSE
"S05_w10_u03","S05",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"consistency","llm:DeepSeek-V4-Flash-DSpark#r1","Self awareness",1,"Metacognitive","0.95","0.95","prompt",,3.96,TRUE,TRUE,"",FALSE,FALSE,TRUE,FALSE
"S01_w01_u01","S01",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","No comment",1,,"0.95",,"prompt",,3.23,TRUE,TRUE,"",FALSE,FALSE,FALSE,TRUE
"S01_w01_u02","S01",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","Negative",1,,"0.95",,"prompt",,1.08,TRUE,TRUE,"",FALSE,TRUE,FALSE,FALSE
"S01_w01_u03","S01",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","No comment",1,,"1",,"prompt",,0.82,TRUE,TRUE,"",FALSE,FALSE,FALSE,TRUE
"S01_w04_u01","S01",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","Positive | Negative",2,,"0.9",,"prompt",,2.89,TRUE,TRUE,"",TRUE,TRUE,FALSE,FALSE
"S01_w04_u02","S01",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","Positive",1,,"0.95",,"prompt",,1.98,TRUE,TRUE,"",TRUE,FALSE,FALSE,FALSE
"S01_w07_u01","S01",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","Positive",1,,"0.95",,"prompt",,1.85,TRUE,TRUE,"",TRUE,FALSE,FALSE,FALSE
"S01_w07_u02","S01",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","Positive",1,,"0.95",,"prompt",,2.27,TRUE,TRUE,"",TRUE,FALSE,FALSE,FALSE
"S01_w07_u03","S01",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","No comment",1,,"1",,"prompt",,0.89,TRUE,TRUE,"",FALSE,FALSE,FALSE,TRUE
"S01_w10_u01","S01",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","Positive",1,,"1",,"prompt",,1.05,TRUE,TRUE,"",TRUE,FALSE,FALSE,FALSE
"S01_w10_u02","S01",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","Positive | Self awareness",2,"Metacognitive","0.95","0.9","prompt",,4.11,TRUE,TRUE,"",TRUE,FALSE,TRUE,FALSE
"S02_w01_u01","S02",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","Positive | Self awareness",2,"Motivational","1","0.9","prompt",,3.4,TRUE,TRUE,"",TRUE,FALSE,TRUE,FALSE
"S02_w01_u02","S02",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","Self awareness",1,"Metacognitive","0.95","0.9","prompt",,2.91,TRUE,TRUE,"",FALSE,FALSE,TRUE,FALSE
"S02_w01_u03","S02",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","No comment",1,,"1",,"prompt",,0.93,TRUE,TRUE,"",FALSE,FALSE,FALSE,TRUE
"S02_w04_u01","S02",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","Negative",1,,"1",,"prompt",,1.2,TRUE,TRUE,"",FALSE,TRUE,FALSE,FALSE
"S02_w04_u02","S02",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","Negative",1,,"0.95",,"prompt",,1.02,TRUE,TRUE,"",FALSE,TRUE,FALSE,FALSE
"S02_w07_u01","S02",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","Negative",1,,"0.9",,"prompt",,2,TRUE,TRUE,"",FALSE,TRUE,FALSE,FALSE
"S02_w07_u02","S02",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","No comment",1,,"0.95",,"prompt",,1.46,TRUE,TRUE,"",FALSE,FALSE,FALSE,TRUE
"S02_w10_u01","S02",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","Negative",1,,"0.9",,"prompt",,2.65,TRUE,TRUE,"",FALSE,TRUE,FALSE,FALSE
"S02_w10_u02","S02",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","Negative | Self awareness",2,"Metacognitive","0.9","0.9","prompt",,5,TRUE,TRUE,"",FALSE,TRUE,TRUE,FALSE
"S03_w01_u01","S03",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","Self awareness",1,"Cognitive","0.95","0.9","prompt",,2.39,TRUE,TRUE,"",FALSE,FALSE,TRUE,FALSE
"S03_w01_u02","S03",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","No comment",1,,"0.7",,"prompt",,19.93,TRUE,TRUE,"",FALSE,FALSE,FALSE,TRUE
"S03_w01_u03","S03",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","No comment",1,,"0.95",,"prompt",,0.95,TRUE,TRUE,"",FALSE,FALSE,FALSE,TRUE
"S03_w04_u01","S03",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","Positive",1,,"0.9",,"prompt",,2.32,TRUE,TRUE,"",TRUE,FALSE,FALSE,FALSE
"S03_w04_u02","S03",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","Self awareness",1,"Metacognitive","0.9","0.9","prompt",,7.41,TRUE,TRUE,"",FALSE,FALSE,TRUE,FALSE
"S03_w07_u01","S03",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","Positive",1,,"0.95",,"prompt",,1.05,TRUE,TRUE,"",TRUE,FALSE,FALSE,FALSE
"S03_w07_u02","S03",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","No comment",1,,"0.8",,"prompt",,1.1,TRUE,TRUE,"",FALSE,FALSE,FALSE,TRUE
"S03_w10_u01","S03",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","Positive",1,,"0.95",,"prompt",,1.24,TRUE,TRUE,"",TRUE,FALSE,FALSE,FALSE
"S03_w10_u02","S03",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","Self awareness",1,"Metacognitive","0.95","0.85","prompt",,3.04,TRUE,TRUE,"",FALSE,FALSE,TRUE,FALSE
"S04_w01_u01","S04",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","Negative",1,,"0.7",,"prompt",,2.86,TRUE,TRUE,"",FALSE,TRUE,FALSE,FALSE
"S04_w01_u02","S04",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","Self awareness",1,"Metacognitive","0.9","0.9","prompt",,8.9,TRUE,TRUE,"",FALSE,FALSE,TRUE,FALSE
"S04_w04_u01","S04",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","Negative",1,,"0.9",,"prompt",,4.05,TRUE,TRUE,"",FALSE,TRUE,FALSE,FALSE
"S04_w04_u02","S04",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","No comment",1,,"1",,"prompt",,0.66,TRUE,TRUE,"",FALSE,FALSE,FALSE,TRUE
"S04_w07_u01","S04",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","Positive",1,,"0.9",,"prompt",,1.11,TRUE,TRUE,"",TRUE,FALSE,FALSE,FALSE
"S04_w07_u02","S04",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","Negative",1,,"0.95",,"prompt",,1.96,TRUE,TRUE,"",FALSE,TRUE,FALSE,FALSE
"S04_w10_u01","S04",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","No comment",1,,"0.9",,"prompt",,1.91,TRUE,TRUE,"",FALSE,FALSE,FALSE,TRUE
"S04_w10_u02","S04",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","Self awareness",1,"Metacognitive","0.9","0.9","prompt",,3.83,TRUE,TRUE,"",FALSE,FALSE,TRUE,FALSE
"S05_w01_u01","S05",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","Positive | Self awareness",2,"Metacognitive","1","0.9","prompt",,2.81,TRUE,TRUE,"",TRUE,FALSE,TRUE,FALSE
"S05_w01_u02","S05",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","No comment",1,,"1",,"prompt",,0.89,TRUE,TRUE,"",FALSE,FALSE,FALSE,TRUE
"S05_w04_u01","S05",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","Positive | Self awareness",2,"Metacognitive","0.9","0.95","prompt",,3.12,TRUE,TRUE,"",TRUE,FALSE,TRUE,FALSE
"S05_w04_u02","S05",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","Negative",1,,"1",,"prompt",,0.95,TRUE,TRUE,"",FALSE,TRUE,FALSE,FALSE
"S05_w07_u01","S05",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","Positive",1,,"1",,"prompt",,0.73,TRUE,TRUE,"",TRUE,FALSE,FALSE,FALSE
"S05_w07_u02","S05",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","Self awareness",1,"Metacognitive","0.95","0.9","prompt",,3.27,TRUE,TRUE,"",FALSE,FALSE,TRUE,FALSE
"S05_w10_u01","S05",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","Negative",1,,"0.95",,"prompt",,1.6,TRUE,TRUE,"",FALSE,TRUE,FALSE,FALSE
"S05_w10_u02","S05",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","Positive",1,,"0.9",,"prompt",,1.34,TRUE,TRUE,"",TRUE,FALSE,FALSE,FALSE
"S05_w10_u03","S05",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",2,"consistency","llm:DeepSeek-V4-Flash-DSpark#r2","Self awareness",1,"Metacognitive","0.95","0.95","prompt",,3.64,TRUE,TRUE,"",FALSE,FALSE,TRUE,FALSE
"S01_w01_u01","S01",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Self awareness",1,"Metacognitive","1","0.4","prompt",,6.13,TRUE,TRUE,"",FALSE,FALSE,TRUE,FALSE
"S01_w01_u02","S01",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Negative",1,,"0.9",,"prompt",,3.08,TRUE,TRUE,"",FALSE,TRUE,FALSE,FALSE
"S01_w01_u03","S01",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","No comment",1,,"1",,"prompt",,0.86,TRUE,TRUE,"",FALSE,FALSE,FALSE,TRUE
"S01_w04_u01","S01",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Positive | Negative",2,,"0.9",,"prompt",,2.82,TRUE,TRUE,"",TRUE,TRUE,FALSE,FALSE
"S01_w04_u02","S01",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Positive",1,,"0.9",,"prompt",,1.12,TRUE,TRUE,"",TRUE,FALSE,FALSE,FALSE
"S01_w07_u01","S01",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Positive",1,,"0.95",,"prompt",,1.28,TRUE,TRUE,"",TRUE,FALSE,FALSE,FALSE
"S01_w07_u02","S01",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Positive",1,,"0.95",,"prompt",,1.22,TRUE,TRUE,"",TRUE,FALSE,FALSE,FALSE
"S01_w07_u03","S01",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","No comment",1,,"1",,"prompt",,0.99,TRUE,TRUE,"",FALSE,FALSE,FALSE,TRUE
"S01_w10_u01","S01",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",3,"consistency","llm:DeepSeek-V4-Flash-DSpark#r3","Positive",1,,"0.9",,"prompt",,1.51,TRUE,TRUE,"",TRUE,FALSE,FALSE,FALSE
